time,q2,dq2,ddq2,q2_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,,
150.929,-0.00363931,-0.003494638,-0.002966259,-11.72786225,-5.857141789,-13.67455,-5.540155961,-13.6603583,-9.722924816,-8.695380102,-7.40654797,-12.24540501,,,
150.944,-0.003689749,-0.003563389,0.001329131,-11.43616011,-5.897160833,-13.71019,-5.558602438,-13.7087104,-9.687693523,-9.408490905,-7.416900072,-12.16373214,,,
150.959,-0.003746586,-0.003609009,0.004550344,-10.96152196,-5.923715214,-13.74628,-5.570704945,-13.7529255,-12.3032111,-10.37892858,-7.433701659,-11.88300448,,,
150.975,-0.003812192,-0.003649424,0.005300572,-10.22991757,-5.947240001,-13.78277,-5.58133705,-13.7965035,-10.78010017,-11.57941052,-7.454848213,-11.44488969,,,
150.991,-0.003884892,-0.003685994,0.003770128,-9.271345941,-5.968526631,-13.81963,-5.590886304,-13.839676,-10.81519954,-12.81683639,-7.477671468,-10.83887905,,,
151.022,-0.003959016,-0.003697568,0.001439215,-8.272985524,-5.975263558,-13.8566,-5.593894574,-13.8780068,-9.961532112,-13.53714272,-7.49909322,-10.0485328,,,
151.038,-0.004028259,-0.00366245,-0.00020735,-7.468997759,-5.954821794,-13.89323,-5.584745976,-13.9067399,-13.0392388,-12.84457957,-7.516229755,-9.11301278,,,
151.054,-0.004089438,-0.003585944,-0.00075317,-6.96603759,-5.910289554,-13.92909,-5.564599556,-13.926523,-8.98125185,-10.46928334,-7.527074461,-8.151137251,,,
151.07,-0.004143561,-0.00350291,-0.000720722,-6.677542771,-5.861957208,-13.96412,-5.542388986,-13.9442001,-12.09001304,-8.127283764,-7.530732741,-7.314675172,,,
151.086,-0.004193925,-0.003450308,-0.00052968,-6.418637774,-5.831338228,-13.99862,-5.528126755,-13.9673889,-10.60664234,-8.05578258,-7.527058603,-6.705112219,,,
151.101,-0.004243276,-0.00343649,0.000170048,-6.06126838,-5.823295187,-14.03298,-5.52435513,-13.9981213,-9.515274349,-8.003426868,-7.516034348,-6.313949216,,,
151.116,-0.004292208,-0.003435948,0.0020514,-5.626382803,-5.822979752,-14.06734,-5.524206998,-14.0314751,-9.834552443,-7.946158451,-7.497379758,-6.041815808,,,
151.132,-0.004339715,-0.003411219,0.005203049,-5.270781649,-5.808585658,-14.10145,-5.517429891,-14.0597956,-10.22983241,-7.882270207,-7.470641564,-5.779593258,,,
151.148,-0.004385273,-0.003340581,0.008817706,-5.202870688,-5.767468383,-14.13486,-5.497880136,-14.0783341,-10.48646675,-7.811560097,-7.435675674,-5.493978391,,,
151.163,-0.00443058,-0.003231275,0.011625748,-5.582705093,-5.703844001,-14.16717,-5.467054435,-14.0881503,-7.969192012,-7.736147012,-7.393231871,-5.495734618,,,
151.178,-0.004479115,-0.003113194,0.012486241,-6.445660699,-5.635111259,-14.1983,-5.432931505,-14.0950787,-10.94479276,-7.660719673,-7.345333166,-5.377132833,,,
151.194,-0.00453338,-0.003020464,0.010761759,-7.675411418,-5.581135001,-14.22851,-5.40550399,-14.10612,-10.98902967,-7.591835391,-7.295243924,-5.379666996,,,
151.209,-0.004592155,-0.002974468,0.006488136,-9.044617966,-5.554361373,-14.25825,-5.391684415,-14.1259577,-10.14650328,-7.536459495,-7.246989153,-6.019971377,,,
151.241,-0.004650681,-0.002980378,0.000371326,-10.3090462,-5.557801586,-14.28805,-5.393468286,-14.1561193,-11.04835626,-7.50032166,-7.204592791,-6.014977977,,,
151.256,-0.004704178,-0.003036348,-0.006321501,-11.29291079,-5.590380389,-14.31842,-5.410242605,-14.1967283,-10.72864587,-7.486805761,-7.171343938,-7.637407465,,,
151.271,-0.00475167,-0.003140007,-0.011883731,-11.9078922,-5.650718734,-14.34982,-5.440757349,-14.2477848,-9.747706805,-7.496700129,-7.149341992,-9.533586941,,,
151.287,-0.004796687,-0.003282169,-0.014553575,-12.12058375,-5.733468374,-14.38264,-5.481495904,-14.3078523,-11.26327666,-7.528505676,-7.139349488,-11.20015456,,,
151.303,-0.004844418,-0.003438911,-0.013462904,-11.93304708,-5.82470468,-14.41703,-5.52501685,-14.3723442,-10.23426945,-7.744912487,-7.140825746,-12.30553435,,,
151.318,-0.004897905,-0.003578265,-0.009508292,-11.40116929,-5.905819561,-14.45281,-5.562560676,-14.4347632,-9.793712992,-8.21331377,-7.152065602,-12.75058817,,,
151.334,-0.004956196,-0.00367671,-0.004883511,-10.64862172,-5.963122668,-14.48957,-5.588468423,-14.4900483,-10.39049995,-8.921287286,-7.170486315,-12.56224331,,,
151.35,-0.005015526,-0.003726171,-0.001322419,-9.834303588,-5.991912633,-14.52684,-5.601300526,-14.5361161,-9.727253119,-9.85055023,-7.193088161,-11.89489776,,,
151.366,-0.005072278,-0.003726728,0.001126744,-9.087894987,-5.99223679,-14.5641,-5.60144432,-14.5725017,-10.32256955,-10.92277846,-7.21697425,-10.94089795,,,
151.382,-0.005125348,-0.003680645,0.003436674,-8.46419456,-5.965412759,-14.60091,-5.589493597,-14.599197,-10.29227222,-11.90937325,-7.239732297,-9.906504662,,,
151.397,-0.005176271,-0.003599249,0.005894484,-7.94759023,-5.918034068,-14.6369,-5.568124775,-14.6181023,-10.70805444,-12.34742836,-7.259556308,-8.957476247,,,
151.413,-0.005227371,-0.003512477,0.00729631,-7.493571408,-5.867525778,-14.67203,-5.544966662,-14.635095,-10.88703926,-11.68473087,-7.275146647,-8.175700631,,,
151.428,-0.005279618,-0.00346165,0.005919065,-7.069235669,-5.837940253,-14.70664,-5.531214761,-14.6587058,-9.453337939,-9.914376984,-7.285533015,-7.582343998,,,
151.443,-0.005331972,-0.00347278,0.001361958,-6.66409818,-5.844418818,-14.74137,-5.534238147,-14.6946869,-10.68223895,-7.99374404,-7.289948009,-7.127087473,,,
151.459,-0.005382788,-0.003532092,-0.00447404,-6.271926229,-5.878943335,-14.77669,-5.550236466,-14.7407829,-10.6668365,-7.685313995,-7.287778655,-6.762563904,,,
151.474,-0.005431832,-0.003589151,-0.008299722,-5.873752961,-5.912155942,-14.81258,-5.565449956,-14.7869897,-10.73224551,-7.641020679,-7.27853495,-6.76167127,,,
151.489,-0.005480629,-0.003589641,-0.007700208,-5.45672236,-5.91244131,-14.84848,-5.565579934,-14.822001,-9.602160987,-7.593902511,-7.261783794,-6.308144958,,,
151.504,-0.005530647,-0.0035121,-0.002996405,-5.062423367,-5.867306247,-14.8836,-5.544865135,-14.8408062,-8.426150131,-7.540150427,-7.237107409,-5.823114336,,,
151.52,-0.005581487,-0.003378657,0.002932987,-4.806672006,-5.789631605,-14.91738,-5.508453337,-14.8472455,-8.664747132,-7.478967008,-7.204226167,-5.34726359,,,
151.536,-0.005631119,-0.003233898,0.006887756,-4.827124998,-5.705370782,-14.94972,-5.467802557,-14.850038,-10.1449782,-7.410836001,-7.163327013,-4.944369963,,,
151.551,-0.005677669,-0.003113616,0.007690985,-5.196342795,-5.635356771,-14.98086,-5.433054968,-14.856503,-9.752804601,-7.338159235,-7.115421129,-4.706735334,,,
151.567,-0.005720773,-0.003029014,0.006490418,-5.882824241,-5.586111722,-15.01115,-5.408056869,-14.8692009,-8.860884918,-7.26509537,-7.062470552,-4.740517264,,,
151.583,-0.005761579,-0.002972648,0.004981053,-6.790152228,-5.553302485,-15.04087,-5.391134857,-14.886932,-9.840510889,-7.196698777,-7.007191969,-5.108700412,,,
151.598,-0.005801911,-0.00293353,0.003636588,-7.824125412,-5.530532546,-15.07021,-5.379261302,-14.9076904,-10.31453697,-7.138016745,-6.952686567,-5.805523712,,,
151.613,-0.0058434,-0.002907968,0.001668496,-8.921384751,-5.515653521,-15.09929,-5.371443982,-14.9308779,-9.913733871,-7.09362455,-6.902112649,-6.762880497,,,
151.629,-0.00588694,-0.002903885,-0.00173604,-10.02039772,-5.513276496,-15.12832,-5.370190773,-14.9582693,-8.796192888,-7.067504984,-6.85848227,-7.889604774,,,
151.644,-0.005932609,-0.002940616,-0.006423109,-11.01056804,-5.53465723,-15.15773,-5.381420141,-14.994084,-9.941544009,-7.062820646,-6.824484699,-9.091627786,,,
151.66,-0.005980056,-0.003040029,-0.01117324,-11.72012271,-5.592523117,-15.18813,-5.411338407,-15.0432576,-10.63754895,-7.081260859,-6.802184904,-10.26832409,,,
151.675,-0.006028982,-0.003206453,-0.014203181,-11.9806324,-5.689395424,-15.22019,-5.459953738,-15.1073079,-10.19448443,-7.200359037,-6.792574834,-11.29263262,,,
151.69,-0.006079103,-0.003409463,-0.014047178,-11.73660098,-5.807563263,-15.25429,-5.516947218,-15.1805868,-10.14239275,-7.600181686,-6.795183148,-12.01163527,,,
151.706,-0.006129729,-0.003591047,-0.010600551,-11.1074046,-5.913259979,-15.2902,-5.565952747,-15.2514139,-11.25266049,-8.278027674,-6.808060613,-12.28824385,,,
151.722,-0.006179881,-0.003698348,-0.005527229,-10.33255889,-5.97571725,-15.32718,-5.594096924,-15.3085957,-11.31191374,-9.246822549,-6.828285527,-12.07128944,,,
151.738,-0.0062295,-0.003715247,-0.001292199,-9.633240451,-5.985553934,-15.36433,-5.598476766,-15.3480491,-8.938825625,-10.4953497,-6.852774772,-11.44027546,,,
151.753,-0.006280637,-0.003665645,0.000597014,-9.09906557,-5.956681975,-15.40099,-5.585581044,-15.3738528,-7.29506198,-11.90038435,-6.878960485,-10.58232096,,,
151.768,-0.006336782,-0.003589681,0.000514763,-8.680009733,-5.912464495,-15.43689,-5.565590494,-15.3936959,-12.09643724,-13.06206601,-6.905010774,-9.708282524,,,
151.784,-0.006400003,-0.003517997,-1.62E-05,-8.267713317,-5.870738925,-15.47206,-5.546451781,-15.4136858,-10.60982145,-13.18286809,-6.929615417,-8.962747307,,,
151.801,-0.006468209,-0.003463356,0.000181077,-7.788567824,-5.838933576,-15.5067,-5.531678761,-15.4365132,-11.00519182,-11.54245992,-6.951619717,-8.381424087,,,
151.831,-0.006535546,-0.003426278,0.001155044,-7.24680223,-5.817351094,-15.54096,-5.52156095,-15.4624515,-9.122531806,-8.817437387,-6.969796616,-7.912832115,,,
151.847,-0.006596168,-0.003401124,0.002273852,-6.708559334,-5.802709186,-15.57497,-5.514653238,-15.4905009,-8.629668486,-7.303258658,-6.982870799,-7.478622902,,,
151.862,-0.006648167,-0.003377749,0.003182781,-6.253521144,-5.789103519,-15.60875,-5.508202376,-15.5186724,-9.83204961,-7.255738428,-6.989722748,-7.030329739,,,
151.878,-0.006694322,-0.003344032,0.004176013,-5.929261078,-5.769477553,-15.64219,-5.49884208,-15.5444678,-10.37305024,-7.219633514,-6.989611775,-6.572933309,,,
151.894,-0.006739433,-0.003292613,0.005645214,-5.738640091,-5.739547297,-15.67511,-5.484440058,-15.5662596,-9.548142061,-7.180021044,-6.98228099,-6.152533114,,,
151.909,-0.006786823,-0.003226768,0.007325988,-5.667739486,-5.701220425,-15.70738,-5.465767901,-15.5845566,-10.20489117,-7.13710152,-6.967918397,-5.815854302,,,
151.924,-0.006836598,-0.003158802,0.008227989,-5.72249601,-5.661658726,-15.73897,-5.446215414,-15.6017716,-9.634208912,-7.091656752,-6.947070763,-5.817360722,,,
151.94,-0.006886443,-0.003101915,0.007357566,-5.930435702,-5.62854584,-15.76999,-5.42962562,-15.6206216,-10.06224593,-7.044994051,-6.920623024,-5.619795178,,,
151.955,-0.006933842,-0.00306286,0.004566863,-6.307462237,-5.605812514,-15.80061,-5.4181144,-15.6426143,-9.216640105,-6.999129685,-6.889841895,-5.616478444,,,
151.971,-0.006977805,-0.00304053,0.000767192,-6.833662043,-5.592814781,-15.83102,-5.411487494,-15.6676929,-11.29319396,-6.956726653,-6.856379488,-5.820435536,,,
151.986,-0.007019075,-0.003028935,-0.002596208,-7.464323616,-5.586065753,-15.86131,-5.408033311,-15.6947781,-10.22114776,-6.920745577,-6.822169884,-6.228249924,,,
152.002,-0.007059279,-0.003020048,-0.004207359,-8.155020592,-5.580892985,-15.89151,-5.405379719,-15.7223101,-9.356379819,-6.894070025,-6.789262317,-6.801811987,,,
152.018,-0.00710009,-0.003006137,-0.003330857,-8.871194113,-5.572795221,-15.92157,-5.401214853,-15.7487121,-8.524228819,-6.879295374,-6.759671722,-7.49575411,,,
152.033,-0.007142789,-0.002985812,-0.000343276,-9.577991997,-5.560964406,-15.95143,-5.395106184,-15.7736476,-8.811066948,-6.878625436,-6.735273649,-8.253531517,,,
152.049,-0.007187983,-0.002972635,0.002862579,-10.22024324,-5.55329452,-15.98115,-5.391130722,-15.7998654,-10.92806994,-6.893724765,-6.717709576,-9.031912498,,,
152.064,-0.007235381,-0.002994287,0.003688544,-10.70794098,-5.565897646,-16.01109,-5.397656842,-15.8331721,-10.29631518,-6.932168004,-6.708242957,-9.776008613,,,
152.08,-0.007283991,-0.003074226,0.000917197,-10.93331751,-5.612428632,-16.04184,-5.421474892,-15.8787711,-8.459084196,-7.191871011,-6.707528687,-10.42897221,,,
152.095,-0.007332831,-0.003208954,-0.003980373,-10.82851238,-5.690851398,-16.07393,-5.46067099,-15.9365107,-9.569456579,-7.676440261,-6.715355492,-10.90566629,,,
152.111,-0.007381617,-0.003364494,-0.008054676,-10.41958221,-5.781387935,-16.10757,-5.504530346,-15.9998865,-9.592717833,-8.403571876,-6.730534108,-11.12179677,,,
152.127,-0.007430772,-0.003497024,-0.009349944,-9.81587608,-5.858531119,-16.14254,-5.540800606,-16.0600132,-8.373554258,-9.386220483,-6.751075594,-11.01831167,,,
152.143,-0.007480787,-0.003577038,-0.007876575,-9.138708025,-5.905105537,-16.17831,-5.562234706,-16.1105391,-8.648335591,-10.58639916,-6.774599033,-10.6064477,,,
152.158,-0.007531553,-0.003596443,-0.004546153,-8.463784017,-5.916400859,-16.21427,-5.567382119,-16.1492672,-11.39260712,-11.81188933,-6.798734992,-9.95961692,,,
152.173,-0.007582208,-0.003560923,-0.000142952,-7.831897112,-5.895725137,-16.24988,-5.557945005,-16.1767842,-10.01200067,-12.56155778,-6.821354845,-9.18785672,,,
152.188,-0.007631622,-0.003483737,0.004347923,-7.29536914,-5.850796665,-16.28472,-5.537207914,-16.1953082,-8.909577351,-12.05545402,-6.840674024,-8.394841692,,,
152.203,-0.007679262,-0.003386869,0.007283389,-6.92448799,-5.794411573,-16.31859,-5.510722778,-16.2089974,-9.904351463,-10.00839999,-6.855377852,-7.668750339,,,
152.218,-0.007725797,-0.003300189,0.007212761,-6.751208387,-5.743956961,-16.35159,-5.486571699,-16.2238572,-8.987536234,-7.608314496,-6.864786006,-7.082152367,,,
152.233,-0.007772859,-0.003251079,0.004227092,-6.70870669,-5.715371168,-16.3841,-5.47269238,-16.2456632,-8.3032028,-7.093535583,-6.868885598,-6.689781522,,,
152.248,-0.007821878,-0.003250353,3.12E-05,-6.638768792,-5.714948542,-16.4166,-5.472486093,-16.277021,-9.300650013,-7.057611092,-6.868068158,-6.499078112,,,
152.264,-0.007872888,-0.003285995,-0.003360441,-6.377507,-5.735695341,-16.44946,-5.482575226,-16.3159102,-6.99167026,-7.027411525,-6.862622874,-6.499203256,,,
152.28,-0.007924415,-0.003329533,-0.00482484,-5.864905101,-5.761037708,-16.48276,-5.494796621,-16.3567823,-10.08235364,-6.996161237,-6.852264306,-6.367263501,,,
152.295,-0.007974605,-0.003350264,-0.004283087,-5.204966732,-5.773105078,-16.51626,-5.500577105,-16.3933481,-9.989915405,-6.960576964,-6.836014808,-6.15070395,,,
152.311,-0.008022441,-0.003328174,-0.002245062,-4.628645693,-5.760246964,-16.54954,-5.494416968,-16.4212346,-9.435904817,-6.917596879,-6.812583249,-5.758436798,,,
152.327,-0.008067959,-0.003259665,0.000439703,-4.369734537,-5.720368992,-16.58214,-5.475129424,-16.4392803,-8.081829378,-6.865986899,-6.781079842,-5.223336844,,,
152.343,-0.00811159,-0.003156757,0.002619793,-4.532871747,-5.660468117,-16.6137,-5.445622496,-16.4495293,-9.7857806,-6.807235008,-6.741665861,-4.699391609,,,
152.358,-0.008153607,-0.003041813,0.003331017,-5.054814225,-5.593561723,-16.64412,-5.411869227,-16.456286,-9.848379697,-6.74511792,-6.695754479,-4.699636209,,,
152.373,-0.008194214,-0.002938198,0.002686107,-5.788139873,-5.533249272,-16.6735,-5.380683623,-16.4642754,-8.272231482,-6.684355108,-6.645693499,-4.544081105,,,
152.388,-0.008233987,-0.002860604,0.001995096,-6.620157841,-5.488083417,-16.70211,-5.356834124,-16.4766492,-9.406328478,-6.629422237,-6.594229508,-4.840318847,,,
152.403,-0.008274021,-0.002812153,0.002537093,-7.507943236,-5.459881328,-16.73023,-5.341718036,-16.4943045,-8.198191249,-6.584668092,-6.544126793,-5.522262956,,,
152.418,-0.008315524,-0.002790596,0.004113892,-8.414848364,-5.447333443,-16.75813,-5.334935583,-16.5170565,-9.39083526,-6.552680086,-6.498029679,-6.459257272,,,
152.434,-0.00835916,-0.002798795,0.004826761,-9.249893611,-5.452105723,-16.78612,-5.337519298,-16.5457585,-8.851791818,-6.536870862,-6.458357935,-7.514229141,,,
152.449,-0.008404713,-0.002850778,0.002387959,-9.891728288,-5.482363984,-16.81463,-5.353782706,-16.5836046,-8.375742715,-6.539030047,-6.427054529,-8.562470599,,,
152.465,-0.008451193,-0.002963109,-0.00366446,-10.26365672,-5.547749853,-16.84426,-5.388249291,-16.634454,-8.58710361,-6.559195373,-6.405271557,-9.485266895,,,
152.48,-0.008497099,-0.003131019,-0.01039147,-10.37266002,-5.645486773,-16.87557,-5.438139107,-16.6979148,-9.940045664,-6.689762529,-6.393221293,-10.18023059,,,
152.496,-0.008540973,-0.003311822,-0.01274506,-10.27761452,-5.750728225,-16.90869,-5.489838335,-16.7656932,-9.021460757,-7.029580659,-6.390290431,-10.58538773,,,
152.511,-0.008582816,-0.003442866,-0.007867242,-10.021618,-5.827006835,-16.94311,-5.526096949,-16.8249281,-8.155961698,-7.577671393,-6.395297644,-10.69567439,,,
152.527,-0.00862595,-0.003485304,0.001645642,-9.588272326,-5.851709117,-16.97797,-5.537632251,-16.8670701,-8.64550916,-8.344205735,-6.40668097,-10.69565057,,,
152.543,-0.008676997,-0.003449768,0.009658348,-8.927922953,-5.831023988,-17.01246,-5.527979597,-16.8934559,-9.868668522,-9.321265104,-6.422493242,-10.41857915,,,
152.558,-0.008741999,-0.003378241,0.011886267,-8.049269118,-5.789389603,-17.04625,-5.508338337,-16.912033,-8.147025361,-10.41471686,-6.440301588,-9.832835344,,,
152.574,-0.008820528,-0.003305725,0.008925124,-7.097007991,-5.747179604,-17.0793,-5.488127383,-16.929709,-8.318388661,-11.31920435,-6.457269511,-9.004938518,,,
152.62,-0.008903482,-0.003241488,0.004392156,-6.315240678,-5.70978868,-17.11172,-5.469964961,-16.9483952,-9.064250917,-11.42842989,-6.470630929,-8.018645983,,,
152.636,-0.008978135,-0.003180595,0.001246068,-5.892881172,-5.674344097,-17.14352,-5.452516274,-16.9671492,-9.408207476,-10.17209802,-6.478408345,-7.014525641,,,
152.651,-0.00903672,-0.003125275,8.28E-05,-5.819361044,-5.642143556,-17.17477,-5.43646334,-16.9864651,-9.479619435,-7.977530213,-6.479894999,-6.175999081,,,
152.666,-0.009080833,-0.003092985,-0.000146079,-5.884926629,-5.623347692,-17.2057,-5.427002322,-17.0100125,-9.349711662,-6.719381196,-6.47549958,-5.649753761,,,
152.681,-0.009118552,-0.00310519,-0.000841287,-5.823251153,-5.630452447,-17.23675,-5.430586505,-17.0424604,-8.01558075,-6.667166267,-6.466018467,-5.457177878,,,
152.697,-0.009158107,-0.003166952,-0.003069843,-5.475653576,-5.66640273,-17.26842,-5.448575277,-17.0852901,-9.412987138,-6.627011769,-6.451813535,-5.470702515,,,
152.713,-0.0092035,-0.003252799,-0.007094601,-4.86889395,-5.716372399,-17.30095,-5.473180958,-17.1337103,-8.601806692,-6.584181892,-6.43238942,-5.478950616,,,
152.728,-0.009253965,-0.003311505,-0.011704736,-4.186577832,-5.750544076,-17.33407,-5.489749602,-17.1773432,-10.7661724,-6.535119162,-6.406559778,-5.300071899,,,
152.744,-0.009305904,-0.003292921,-0.014287069,-3.675177452,-5.73972675,-17.36699,-5.484526873,-17.2055311,-9.297926454,-6.477329412,-6.373059061,-4.876611681,,,
152.76,-0.009355449,-0.003182453,-0.012600843,-3.534531765,-5.6754257,-17.39882,-5.453052128,-17.2145018,-7.814462549,-6.410535852,-6.331277292,-4.304479713,,,
152.775,-0.009400391,-0.003014829,-0.006927404,-3.834699046,-5.577854711,-17.42897,-5.403818609,-17.2105675,-7.793461225,-6.337097096,-6.281781645,-3.787448302,,,
152.791,-0.009440798,-0.00285175,-0.000100536,-4.495923018,-5.48292981,-17.45748,-5.354084902,-17.2059576,-8.780685342,-6.261445316,-6.226400698,-3.787448191,,,
152.807,-0.009478297,-0.002742276,0.004686745,-5.346532271,-5.419207282,-17.48491,-5.319602602,-17.2108658,-10.04020219,-6.188830741,-6.167856759,-3.741457837,,,
152.822,-0.009514877,-0.002699721,0.005872172,-6.223835418,-5.394437152,-17.5119,-5.305947038,-17.2285585,-6.81881487,-6.124028046,-6.109163268,-4.19994672,,,
152.838,-0.00955217,-0.002707807,0.003783481,-7.045530806,-5.399143733,-17.53898,-5.308552871,-17.256313,-9.067160018,-6.070657705,-6.053108707,-5.036308552,,,
152.853,-0.009591312,-0.002742195,-0.0001261,-7.804539116,-5.419160364,-17.5664,-5.319576872,-17.2895858,-6.25590787,-6.03126838,-6.002028873,-6.057207251,,,
152.868,-0.009632882,-0.002788515,-0.004030607,-8.510210839,-5.44612214,-17.59429,-5.334278964,-17.32566,-8.654281746,-6.007739121,-5.957823812,-7.091813461,,,
152.884,-0.009676725,-0.00284712,-0.006337364,-9.137318039,-5.480234799,-17.62276,-5.352644921,-17.3647252,-7.986623614,-6.001455088,-5.922022567,-7.091813434,,,
152.899,-0.009721982,-0.002923972,-0.006250848,-9.620920592,-5.524968789,-17.652,-5.376343612,-17.4081356,-7.888449027,-6.013087039,-5.895741546,-8.222718131,,,
152.915,-0.009767545,-0.003015755,-0.004083527,-9.89390592,-5.578393795,-17.68215,-5.404095734,-17.4553841,-9.245584096,-6.04424079,-5.879532352,-9.207606875,,,
152.931,-0.009812576,-0.003103657,-0.001094708,-9.938879262,-5.629559617,-17.71319,-5.430136627,-17.5027229,-8.476416463,-6.29119108,-5.873240498,-9.905920723,,,
152.947,-0.009856761,-0.003164648,0.00105172,-9.812892171,-5.665061697,-17.74483,-5.447908618,-17.5453452,-9.541519784,-6.746696958,-5.876026047,-10.26499471,,,
152.962,-0.009900412,-0.003191514,0.001006943,-9.612742651,-5.680699778,-17.77675,-5.45566195,-17.5814933,-8.354091027,-7.424833398,-5.886602079,-10.30887028,,,
152.977,-0.009944565,-0.003200579,-0.00144906,-9.398490205,-5.685976322,-17.80875,-5.458267872,-17.6142146,-9.212402049,-8.351197601,-5.903566847,-10.1220095,,,
152.993,-0.009990689,-0.00321594,-0.004859044,-9.146388455,-5.694917547,-17.84091,-5.46267204,-17.6483259,-7.374003034,-9.538524821,-5.925595588,-9.811517222,,,
153.009,-0.010039729,-0.003244686,-0.006697443,-8.78635024,-5.711649811,-17.87336,-5.470874868,-17.6853564,-9.788304604,-10.91761808,-5.951367922,-9.456746144,,,
153.024,-0.010091057,-0.003270103,-0.005366907,-8.289362553,-5.726444438,-17.90606,-5.478085953,-17.7219754,-7.557396428,-12.18242558,-5.979367171,-9.078258972,,,
153.04,-0.010142523,-0.003270419,-0.001878439,-7.708668322,-5.726628627,-17.93876,-5.478175484,-17.7536415,-8.67313107,-12.6040086,-6.007820514,-8.652342417,,,
153.055,-0.010191846,-0.003240924,0.000932263,-7.131315641,-5.709460476,-17.97117,-5.469804437,-17.7791354,-6.865516953,-11.28952232,-6.034886355,-8.156314769,,,
153.071,-0.010238152,-0.003196004,0.0011526,-6.603378248,-5.683313452,-18.00313,-5.456953401,-17.8011474,-9.152081763,-8.507033805,-6.058921916,-8.156299167,,,
153.087,-0.01028225,-0.003154651,-0.000570011,-6.113806992,-5.659242356,-18.03468,-5.445011796,-17.8234605,-7.64634155,-6.263589015,-6.078603651,-7.442425009,,,
153.102,-0.010325649,-0.00312879,-0.002221946,-5.636851226,-5.644189109,-18.06597,-5.437488913,-17.8485777,-9.012704754,-6.212495042,-6.092867662,-6.68688333,,,
153.118,-0.010369384,-0.003121432,-0.002610526,-5.165569721,-5.639906131,-18.09718,-5.435340659,-17.877272,-11.07124512,-6.181471761,-6.100812312,-5.994118929,,,
153.132,-0.010413565,-0.003127843,-0.001946361,-4.703259725,-5.643638156,-18.12846,-5.437212762,-17.9087431,-9.846387627,-6.146936691,-6.101665001,-5.399128205,,,
153.148,-0.010457718,-0.003136093,-0.000786371,-4.249274217,-5.648440214,-18.15982,-5.43961774,-17.9406552,-8.506548963,-6.107183531,-6.094781764,-4.892876006,,,
153.163,-0.010501438,-0.00312926,0.000878935,-3.818726809,-5.644462584,-18.19111,-5.437625965,-17.9695236,-7.855667379,-6.06095034,-6.079634945,-4.446609561,,,
153.178,-0.010544788,-0.003090251,0.003409296,-3.4769308,-5.621756375,-18.22201,-5.426198206,-17.991665,-7.52093216,-6.00732215,-6.055847747,-4.035094631,,,
153.193,-0.010588125,-0.003008915,0.006685048,-3.336437686,-5.574412373,-18.2521,-5.402047645,-18.0046687,-8.21793408,-5.946222825,-6.023371364,-3.661814072,,,
153.209,-0.010631527,-0.002890219,0.009672373,-3.501584231,-5.505322118,-18.281,-5.365988329,-18.0091576,-8.568977196,-5.87905224,-5.982780965,-3.661876665,,,
153.224,-0.01067436,-0.002757686,0.010871218,-4.003315347,-5.428177218,-18.30858,-5.324512298,-18.0096401,-8.671048087,-5.808952457,-5.935515479,-3.427048471,,,
153.24,-0.010715558,-0.002645655,0.009283941,-4.776243291,-5.36296626,-18.33503,-5.288386207,-18.0130833,-9.804675378,-5.740408129,-5.883875657,-3.482747337,,,
153.255,-0.010754497,-0.00258246,0.00516445,-5.689440323,-5.32618175,-18.36086,-5.267551424,-18.0255379,-8.098015745,-5.678349658,-5.830738024,-3.898642909,,,
153.27,-0.010791559,-0.002575204,3.92E-05,-6.605568703,-5.321958259,-18.38661,-5.2651374,-18.0489401,-8.91440493,-5.627197854,-5.77910453,-4.643988709,,,
153.286,-0.010827781,-0.002607612,-0.004155727,-7.433894163,-5.340821901,-18.41269,-5.275884231,-18.0804669,-8.136540642,-5.590246881,-5.731678714,-5.605061069,,,
153.301,-0.010864021,-0.002654851,-0.006414951,-8.147586124,-5.368319018,-18.43923,-5.291390021,-18.115372,-9.206907307,-5.569555736,-5.690621734,-6.634239526,,,
153.317,-0.010900656,-0.002704849,-0.007305373,-8.755453561,-5.397421645,-18.46628,-5.307600035,-18.1513045,-9.039928205,-5.566217662,-5.657521257,-7.602768781,,,
153.332,-0.010938084,-0.002765817,-0.008035618,-9.253805045,-5.43291028,-18.49394,-5.327095457,-18.1899891,-8.135280773,-5.580654219,-5.633469288,-7.602761668,,,
153.348,-0.010977325,-0.002850987,-0.008856074,-9.602598307,-5.482485805,-18.52245,-5.353847774,-18.2342685,-9.432084031,-5.63470672,-5.619097292,-8.5823264,,,
153.363,-0.011019807,-0.00295679,-0.008741866,-9.747621417,-5.544071787,-18.55202,-5.38633439,-18.2836428,-7.289788389,-5.906274283,-5.61450332,-9.378143695,,,
153.379,-0.011066242,-0.003059387,-0.006871431,-9.667886964,-5.603791066,-18.58261,-5.417085947,-18.3333837,-7.867572453,-6.398501831,-5.619147028,-9.886907247,,,
153.394,-0.011115578,-0.003133367,-0.004078816,-9.402584555,-5.646853591,-18.61394,-5.438823607,-18.3782025,-7.493226391,-7.135663248,-5.631854457,-10.07557037,,,
