time,q1,dq1,ddq1,q1_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,
2.84534,-0.003686386,-0.000286355,0.006387565,0.707639505,-2.745103789,-1.0109636,-3.746581942,-0.4024115,-0.353383776,-0.302961487,-0.473354434,0.270209053,,
2.89112,-0.003690886,-0.000241385,0.00255684,0.425267494,-2.691518479,-1.0175833,-3.659292965,-0.3958328,-0.303734027,-0.25653845,-0.445138071,0.383582927,,
2.90664,-0.003694813,-0.00023662,-0.002276136,0.16024862,-2.685840615,-1.0240666,-3.649508669,-0.3972446,-0.22125176,-0.212384362,-0.417256588,0.444936288,,
2.92296,-0.00369857,-0.000270222,-0.005489549,0.047090797,-2.725880462,-1.0314642,-3.716251003,-0.4066628,-0.236402168,-0.172638503,-0.390474221,0.442492452,,
2.93815,-0.003702649,-0.000318034,-0.005648617,0.119225796,-2.782853048,-1.0401622,-3.8033569,-0.4193998,-0.227826069,-0.137469563,-0.36506628,0.395570081,,
2.95287,-0.003707199,-0.000352794,-0.003269177,0.314307039,-2.824273313,-1.0497997,-3.861941716,-0.4298747,-0.27080287,-0.105328896,-0.340784472,0.341249817,,
2.9687,-0.003711922,-0.000361956,-0.00016132,0.533789285,-2.835189799,-1.0596747,-3.876806809,-0.435323,-0.161784569,-0.07399558,-0.317078939,0.311777581,,
2.9845,-0.003716402,-0.000350745,0.001935918,0.698711734,-2.821831177,-1.0692314,-3.858584948,-0.4365863,-0.178354104,-0.041648287,-0.293391277,0.322071309,,
3.00061,-0.003720463,-0.000331593,0.002366337,0.76880158,-2.799009288,-1.0782547,-3.826637946,-0.4360705,-0.120890041,-0.007455422,-0.269364176,0.322093461,,
3.01536,-0.003724218,-0.000312634,0.001586273,0.737898869,-2.776418165,-1.086752,-3.793921568,-0.435404,-0.069389107,0.028343902,-0.244926379,0.377368577,,
3.03072,-0.00372787,-0.000295854,0.000463147,0.631604407,-2.756423176,-1.094784,-3.763976907,-0.4350054,-0.069580115,0.06467729,-0.22027829,0.444812657,,
3.04594,-0.003731575,-0.000282789,-0.000371002,0.506884686,-2.7408553,-1.1024531,-3.739966149,-0.4352191,-0.033328601,0.100089544,-0.195795609,0.444978959,,
3.06132,-0.003735446,-0.000277787,-0.000675833,0.433243322,-2.734895011,-1.1099789,-3.73060213,-0.4369947,-0.035100237,0.133355652,-0.171861677,0.486212512,,
3.07645,-0.003739548,-0.000284252,-0.000486862,0.452865331,-2.742598476,-1.1176721,-3.742686501,-0.4411274,-0.027814941,0.164048461,-0.148685456,0.500087637,,
3.09179,-0.003743825,-0.00029937,-4.14E-05,0.550164715,-2.760612613,-1.1257661,-3.770331975,-0.447141,-0.035477762,0.192708881,-0.126209868,0.502667781,,
3.10666,-0.00374808,-0.000314627,0.000280555,0.663935221,-2.778793199,-1.1342634,-3.797415113,-0.453335,-0.023442888,0.220442784,-0.104179697,0.508248551,,
3.12167,-0.003752131,-0.000322233,0.000152885,0.737120304,-2.787856721,-1.1429563,-3.810628679,-0.4580753,-0.025888988,0.243638834,-0.082320898,0.530299749,,
3.13658,-0.003755994,-0.000320889,-0.000422598,0.760195466,-2.786254609,-1.1516029,-3.808306456,-0.4610126,0.03769695,0.250514484,-0.06049097,0.565295894,,
3.1519,-0.003759881,-0.000315648,-0.001046596,0.770503052,-2.780009847,-1.1600984,-3.799199693,-0.4631187,0.068108043,0.257876152,-0.038690876,0.606613822,,
3.16744,-0.003764,-0.000313313,-0.00124858,0.815529952,-2.777227471,-1.1685214,-3.79511348,-0.4657823,0.148788136,0.265598541,-0.016953962,0.646829207,,
3.18359,-0.003768383,-0.000318088,-0.000954225,0.918652945,-2.782917811,-1.1770632,-3.803451379,-0.4699152,0.209898697,0.273799616,0.004780736,0.687874493,,
3.19946,-0.003772917,-0.000329324,-0.000522973,1.069840748,-2.796305789,-1.1858966,-3.822781874,-0.4754517,0.196026278,0.282881195,0.026720172,0.736953793,,
3.21553,-0.003777452,-0.000340706,-0.00024533,1.232610437,-2.809868827,-1.1950244,-3.841972078,-0.4811313,0.253954524,0.293374464,0.049176873,0.814026948,,
3.23097,-0.00378183,-0.000342155,7.08E-06,1.354067549,-2.81159608,-1.2041799,-3.844388576,-0.4848396,0.239318322,0.305699996,0.072463346,0.914756062,,
3.24654,-0.003785844,-0.000326159,0.000401164,1.380755286,-2.792535254,-1.2128966,-3.81737758,-0.4849004,0.26877755,0.319924897,0.096753554,1.010762059,,
3.26258,-0.003789325,-0.000295257,0.00052829,1.286540485,-2.755712241,-1.2207782,-3.762894089,-0.4816725,0.252954282,0.335598366,0.121955441,1.116884491,,
3.2787,-0.003792324,-0.000263326,-0.000453063,1.100938056,-2.717663608,-1.2278,-3.702964694,-0.4779199,0.269903852,0.35178338,0.147666032,1.190553607,,
3.29441,-0.003795204,-0.000247499,-0.002839189,0.909851577,-2.698803847,-1.2343935,-3.671685386,-0.4772285,0.320379701,0.367369279,0.173276764,1.218166096,,
3.31014,-0.003798447,-0.000256449,-0.005638296,0.813572028,-2.709468272,-1.2412194,-3.689510325,-0.4815799,0.37927115,0.381582049,0.19821962,1.216822617,,
3.32609,-0.003802335,-0.000284602,-0.007036352,0.865863165,-2.743015941,-1.2487876,-3.743336771,-0.4900517,0.386571136,0.394412352,0.222231872,1.172805096,,
3.34164,-0.003806791,-0.00031671,-0.005819982,1.041376846,-2.781275812,-1.2572012,-3.80105301,-0.4996347,0.427238907,0.406665887,0.245474812,1.106433331,,
3.357,-0.003811503,-0.000338637,-0.002499501,1.256839977,-2.807403373,-1.266187,-3.838512242,-0.5074014,0.44280078,0.419577787,0.268429484,1.064711843,,
3.3726,-0.003816162,-0.000345751,0.000937581,1.427305923,-2.815880187,-1.2753504,-3.850356166,-0.5122778,0.521727197,0.434237134,0.291643869,1.070025483,,
3.38823,-0.003820601,-0.000342824,0.002524671,1.513975321,-2.812392757,-1.2844251,-3.845501117,-0.5151177,0.548805962,0.451182097,0.315495889,1.122505261,,
3.40406,-0.003824768,-0.000336691,0.001804457,1.530851464,-2.805084798,-1.2933265,-3.835247095,-0.5172553,0.573075778,0.470369039,0.34010124,1.203774753,,
3.41926,-0.003828653,-0.00032924,6.72E-06,1.512882024,-2.79620664,-1.3020205,-3.822640157,-0.5190551,0.455220313,0.491432214,0.36537315,1.291912907,,
3.43488,-0.003832249,-0.000317257,-0.00118425,1.478813156,-2.78192737,-1.3103881,-3.802005435,-0.519829,0.474318254,0.51396945,0.391135277,1.36873467,,
3.45038,-0.003835571,-0.000297838,-0.001045285,1.41936375,-2.758787117,-1.3182348,-3.767568238,-0.5189224,0.549065819,0.537643622,0.417181097,1.423970069,,
3.46558,-0.003838665,-0.000272576,-0.000116221,1.312195261,-2.728685761,-1.3254082,-3.720741829,-0.5165955,0.57178877,0.562089312,0.443250294,1.45108456,,
3.48162,-0.003841596,-0.000246721,0.000649317,1.143804058,-2.697877122,-1.3318949,-3.670118923,-0.5138917,0.519537978,0.586759976,0.468969675,1.443815518,,
3.49732,-0.003844413,-0.000226052,0.000795674,0.922144797,-2.673247291,-1.337833,-3.627394375,-0.512018,0.588299558,0.610850284,0.493823303,1.395107172,,
3.51295,-0.00384716,-0.00021551,0.000483081,0.678632171,-2.660685273,-1.3434896,-3.604734625,-0.5120636,0.619746195,0.633347469,0.517186716,1.300769949,,
3.52852,-0.003849946,-0.000219364,1.66E-05,0.463927158,-2.665278585,-1.3492429,-3.613092451,-0.5150257,0.65458953,0.653206174,0.538427454,1.164127353,,
3.54413,-0.003853002,-0.00024026,-0.000498895,0.336544887,-2.690177302,-1.3555394,-3.656991927,-0.521603,0.56837452,0.669620687,0.5570552,0.999329712,,
3.56016,-0.00385665,-0.00027678,-0.001048123,0.341607097,-2.733694705,-1.3627867,-3.728704499,-0.5316687,0.606076408,0.682333596,0.572883718,0.830424243,,
