time,q2,dq2,ddq2,q2_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM
7.687,-1.05831,-0.0667672,0,0.157037,-0.308600327,-0.340451677,-0.281115873,-0.286516419,-0.117804428,0.131406216,0.17643546,0.267696571
7.69,-1.05852,-0.0635623,0,0.0986941,-0.309840713,-0.340451715,-0.287473934,-0.286306408,-0.107864822,0.13179655,0.181553258,0.255247175
7.692,-1.05866,-0.0675381,0,0.169435,-0.308301967,-0.340451755,-0.279580203,-0.286345284,-0.110568545,0.132068289,0.181708549,0.255703808
7.694,-1.05879,-0.0658841,0,0.0421719,-0.308942111,-0.340451793,-0.28287278,-0.286266485,-0.118398228,0.132345137,0.184496823,0.243212171
7.696,-1.05893,-0.0703096,0,0.0614698,-0.307229318,-0.340451835,-0.274053228,-0.285509846,-0.111876586,0.132492848,0.182789789,0.224431687
7.7,-1.05922,-0.0699502,0,0.151338,-0.307368416,-0.340451876,-0.274769901,-0.285247245,-0.096850796,0.132601371,0.182868174,0.223744054
7.702,-1.05936,-0.0707067,0,0.194392,-0.307075629,-0.340451917,-0.273261593,-0.284706144,-0.113318332,0.132709473,0.181964078,0.209411105
7.704,-1.0595,-0.0698573,0,0.189992,-0.307404371,-0.340451958,-0.274955174,-0.284574765,-0.121408935,0.132854134,0.181849471,0.200973096
7.707,-1.05971,-0.071004,0,0.21102,-0.306960566,-0.340452,-0.272669105,-0.283957583,-0.106829902,0.133001163,0.180502577,0.1962281
7.709,-1.05985,-0.0686935,0,0.254087,-0.307854794,-0.34045204,-0.277276468,-0.284139216,-0.119372193,0.13319703,0.181091688,0.194452329
7.711,-1.05999,-0.067657,0,0.225804,-0.308255949,-0.340452079,-0.279343224,-0.2840707,-0.103073725,0.133436623,0.181181864,0.197797118
7.714,-1.0602,-0.0655379,0,0.219133,-0.3090761,-0.340452118,-0.28356069,-0.284003693,-0.125678412,0.133706579,0.181929877,0.201064925
7.716,-1.06034,-0.0686589,0,0.262268,-0.307868185,-0.340452158,-0.277345477,-0.283830322,-0.105808985,0.133940355,0.179762696,0.201285278
7.718,-1.06048,-0.0658758,0,0.257844,-0.308945324,-0.340452196,-0.282889278,-0.283826008,-0.124576536,0.134234002,0.181126401,0.206717402
7.721,-1.06069,-0.0685,0,0.278977,-0.307929684,-0.340452236,-0.277662393,-0.283661361,-0.104390593,0.134512971,0.17965088,0.213219774
7.723,-1.06083,-0.0672587,0,0.223072,-0.308410102,-0.340452275,-0.280136954,-0.283615331,-0.11896496,0.134835607,0.180608541,0.220306364
7.725,-1.06098,-0.0676701,0,0.317569,-0.308250879,-0.340452314,-0.279317113,-0.283500259,-0.122554454,0.135145611,0.180610999,0.224529823
7.727,-1.06112,-0.0658791,0,0.336977,-0.308944046,-0.340452352,-0.282882719,-0.283445126,-0.114683575,0.135518557,0.182276914,0.232486604
7.73,-1.06132,-0.066974,0,0.306714,-0.308520289,-0.340452391,-0.280704072,-0.28343936,-0.108050811,0.13591958,0.182806961,0.243790928
7.732,-1.06147,-0.0719724,0,0.377555,-0.306585768,-0.340452432,-0.270740736,-0.282390758,-0.088744719,0.136288213,0.181433603,0.253273458
7.735,-1.06168,-0.074705,0,0.418386,-0.305528174,-0.340452475,-0.265320187,-0.280762157,-0.095797036,0.136697464,0.181927179,0.266254746
7.737,-1.06183,-0.0701789,0,0.43776,-0.307279903,-0.340452516,-0.274313836,-0.281928617,-0.045084158,0.137239781,0.187211316,0.282891394
7.739,-1.06197,-0.0705876,0,0.461156,-0.307121724,-0.340452556,-0.273498996,-0.281603711,-0.043001825,0.13783995,0.190468601,0.302231947
7.742,-1.06218,-0.0676767,0,0.426873,-0.308248325,-0.340452595,-0.279303957,-0.28178919,-0.047577574,0.138535719,0.19633013,0.318858057
7.744,-1.06232,-0.0645403,0,0.374986,-0.3094622,-0.340452632,-0.285539637,-0.281631092,-0.049918367,0.139291123,0.202792092,0.335332467
7.746,-1.06247,-0.0698601,0,0.39414,-0.307403287,-0.340452672,-0.274949589,-0.281584328,-0.040470081,0.139976677,0.204674978,0.347859148
7.749,-1.06268,-0.0690663,0,0.316138,-0.30771051,-0.340452712,-0.276532882,-0.281522403,-0.039642093,0.140690767,0.21017252,0.355023378
7.751,-1.06282,-0.0726013,0,0.311705,-0.306342365,-0.340452753,-0.269490065,-0.280481476,-0.048803615,0.141341051,0.213026773,0.358183742
7.753,-1.06296,-0.0692607,0,0.232054,-0.307635272,-0.340452793,-0.27614512,-0.280969224,-0.044044513,0.142017046,0.219466856,0.354823137
7.755,-1.06311,-0.0732604,0,0.275209,-0.306087275,-0.340452834,-0.268181116,-0.279734632,-0.046691823,0.142589487,0.221167445,0.346146231
7.758,-1.06332,-0.0740671,0,0.244793,-0.30577506,-0.340452877,-0.266582004,-0.278991432,-0.042681123,0.14314066,0.224263162,0.335680863
7.761,-1.06353,-0.0724559,0,0.238371,-0.306398639,-0.340452918,-0.269779081,-0.27920035,-0.039917257,0.143684737,0.228192159,0.324945174
7.763,-1.06367,-0.0751534,0,0.309448,-0.305354631,-0.34045296,-0.264434813,-0.277729535,-0.046895877,0.14416986,0.229204995,0.313233577
7.765,-1.06381,-0.0698623,0,0.328987,-0.307402436,-0.340453,-0.274945202,-0.279003688,-0.047517687,0.14473271,0.23454314,0.307192767
7.77,-1.06415,-0.0714986,0,0.294624,-0.306769141,-0.340453041,-0.271683876,-0.278563471,-0.048527222,0.14528495,0.235979365,0.305847181
7.772,-1.06428,-0.0718561,0,0.238995,-0.306630779,-0.340453081,-0.270972175,-0.278258744,-0.051989831,0.145826748,0.237910305,0.304000822
7.774,-1.06443,-0.0723859,0,0.357499,-0.306425731,-0.340453122,-0.269918252,-0.277878415,-0.039144377,0.146329767,0.239265698,0.298920848
7.777,-1.06464,-0.0727289,0,0.303594,-0.306292981,-0.340453163,-0.269236504,-0.27751692,-0.046276608,0.146864801,0.240865674,0.300086931
7.778,-1.0647,-0.0678958,0,0.202495,-0.308163527,-0.340453201,-0.278867194,-0.278044314,-0.050611724,0.147453164,0.245198859,0.301010395
7.784,-1.06512,-0.0699955,0,0.189652,-0.307350884,-0.340453241,-0.274679561,-0.277932815,-0.044342105,0.147951249,0.245023661,0.295111549
7.786,-1.06525,-0.0695608,0,0.161702,-0.307519125,-0.34045328,-0.275546535,-0.277908216,-0.049254231,0.148401467,0.245610142,0.284825705
7.788,-1.06538,-0.0693405,0,0.157632,-0.307604387,-0.340453319,-0.275985947,-0.277881774,-0.048451282,0.148795821,0.245353583,0.271675818
7.79,-1.06552,-0.0708257,0,0.228707,-0.307029573,-0.340453358,-0.273024416,-0.277630953,-0.041621386,0.149121332,0.243478403,0.257312037
7.793,-1.06573,-0.0711522,0,0.293845,-0.306903208,-0.340453398,-0.27237383,-0.277437358,-0.053815739,0.149443316,0.242003585,0.248206944
7.795,-1.06587,-0.0723072,0,0.289631,-0.30645619,-0.340453439,-0.270074743,-0.277006223,-0.037760802,0.149785016,0.240175313,0.246476576
7.797,-1.066,-0.0679643,0,0.309309,-0.308137015,-0.340453476,-0.278730626,-0.277407796,-0.05065655,0.15019957,0.241493164,0.247246407
7.8,-1.0662,-0.0641423,0,0.279434,-0.309616237,-0.340453512,-0.286327565,-0.277098128,-0.041662504,0.150670386,0.242689534,0.251262901
7.802,-1.06634,-0.0656536,0,0.27525,-0.309031321,-0.340453549,-0.28333085,-0.277621177,-0.055522627,0.151109525,0.240919031,0.255160374
7.804,-1.06648,-0.0692272,0,0.247189,-0.307648237,-0.340453587,-0.276211941,-0.277862597,-0.047221835,0.151502072,0.23799023,0.258524035
7.806,-1.06662,-0.0703927,0,0.143791,-0.307197156,-0.340453626,-0.273887544,-0.277687095,-0.047755334,0.15187372,0.236269883,0.257968339
7.809,-1.06682,-0.0721142,0,0.0621085,-0.306530887,-0.340453666,-0.270458614,-0.277210122,-0.041239273,0.152168147,0.233624673,0.249732559
7.811,-1.06697,-0.0754886,0,0.156854,-0.305224899,-0.340453708,-0.263773886,-0.275679456,-0.04200845,0.152344656,0.229119598,0.237552713
7.814,-1.06717,-0.0682083,0,0.0516129,-0.30804258,-0.340453746,-0.278244111,-0.277083798,-0.044042689,0.152591131,0.230191239,0.223393795
7.816,-1.0673,-0.069064,0,0.0474899,-0.3077114,-0.340453784,-0.276537469,-0.277110263,-0.046585732,0.152742428,0.225894429,0.206885578
7.818,-1.06744,-0.06689,0,0.0710301,-0.3085528,-0.340453821,-0.280871356,-0.277130376,-0.041602719,0.152849097,0.222535544,0.18734549
7.82,-1.06757,-0.0653282,0,0.0908204,-0.30915726,-0.340453857,-0.283977103,-0.277114992,-0.038660763,0.152921388,0.218297915,0.18790392
7.823,-1.06778,-0.0678497,0,0.132267,-0.308181369,-0.340453894,-0.278959098,-0.27751398,-0.03543241,0.152929072,0.211423486,0.171667959
7.825,-1.06791,-0.0666458,0,0.0806523,-0.308647312,-0.340453931,-0.281357557,-0.277548288,-0.041416444,0.152948006,0.206541601,0.171888555
7.826,-1.06797,-0.0672846,0,0.0271543,-0.308400078,-0.340453968,-0.280085352,-0.27771782,-0.046934097,0.152926965,0.200334247,0.157879688
7.83,-1.06826,-0.0717025,0,0.0700359,-0.306690226,-0.340454007,-0.271277909,-0.277337227,-0.047400736,0.152805832,0.191524364,0.142745604
7.832,-1.0684,-0.070736,0,0.0894837,-0.307064289,-0.340454046,-0.273203193,-0.277362812,-0.045571864,0.15268802,0.185532637,0.130241246
7.834,-1.06854,-0.0675315,0,-0.0137644,-0.308304521,-0.340454083,-0.279593356,-0.277508477,-0.046338534,0.152602665,0.180754884,0.121549754
7.837,-1.06875,-0.0672974,0,0.0036302,-0.308395124,-0.34045412,-0.280059849,-0.277594358,-0.044210962,0.15245381,0.173812404,0.108642466
7.839,-1.06888,-0.0689274,0,0.027269,-0.307764268,-0.340454158,-0.276809937,-0.277661599,-0.04722971,0.152241845,0.16549836,0.095646631
7.841,-1.06903,-0.0687039,0,0.0467627,-0.307850769,-0.340454195,-0.277255725,-0.277675566,-0.035616895,0.152011988,0.158085991,0.084733561
7.844,-1.06924,-0.0713143,0,0.187142,-0.306840471,-0.340454234,-0.272050922,-0.277329078,-0.048104348,0.151744833,0.149107805,0.076947216
7.846,-1.06937,-0.0728085,0,0.183014,-0.306262173,-0.340454273,-0.269078362,-0.276774498,-0.043626206,0.151531184,0.141506911,0.076725459
7.848,-1.06951,-0.0672156,0,0.230392,-0.308426783,-0.34045431,-0.280222822,-0.277274454,-0.040705334,0.151434273,0.138573212,0.079292568
7.851,-1.06972,-0.0656704,0,0.271811,-0.309024819,-0.340454346,-0.283297472,-0.27726861,-0.036738259,0.151402758,0.134258992,0.079418554
7.853,-1.06985,-0.0667822,0,0.219983,-0.308594521,-0.340454382,-0.281086008,-0.277569261,-0.046762727,0.151414869,0.129480829,0.092924159
7.856,-1.07006,-0.0690645,0,0.213669,-0.307711207,-0.340454419,-0.276536472,-0.277677079,-0.040154728,0.151426209,0.12474199,0.107578761
7.859,-1.07028,-0.0742638,0,0.179473,-0.305698931,-0.340454459,-0.266192646,-0.276379943,-0.053272569,0.151406065,0.118990331,0.121506392
7.861,-1.07042,-0.073272,0,0.1038,-0.306082786,-0.340454499,-0.268158098,-0.276412217,-0.056106514,0.151417404,0.117128201,0.131938181
7.863,-1.07056,-0.0725018,0,0.0241749,-0.306380875,-0.340454538,-0.269687835,-0.276387331,-0.049768673,0.151411919,0.115164548,0.135587803
7.866,-1.07077,-0.0733494,0,-0.0299652,-0.30605283,-0.340454577,-0.268004523,-0.275912968,-0.046891272,0.151334846,0.111938127,0.13032201
7.869,-1.07099,-0.0759576,0,0.0626598,-0.305043383,-0.340454618,-0.262850566,-0.274525216,-0.04902124,0.151155423,0.107158298,0.130460934
7.871,-1.07113,-0.0711622,0,-0.0168915,-0.306899338,-0.340454656,-0.272353908,-0.275770142,-0.041623995,0.151022938,0.106495537,0.123286804
7.873,-1.07127,-0.0717434,0,0.054129,-0.306674397,-0.340454695,-0.271196492,-0.275567217,-0.053574295,0.15082241,0.102410285,0.111354903
7.876,-1.07149,-0.0726273,0,0.0951619,-0.306332303,-0.340454734,-0.269438394,-0.275228096,-0.044250021,0.150600082,0.098156547,0.101512384
7.878,-1.07163,-0.0717005,0,0.138335,-0.306691,-0.340454772,-0.271281891,-0.275277937,-0.044640971,0.15040037,0.095143871,0.096342808
7.88,-1.07177,-0.0713171,0,0.0627437,-0.306839387,-0.34045481,-0.272045345,-0.275245758,-0.042656139,0.15023214,0.092258775,0.096234221
7.883,-1.07199,-0.0740245,0,0.0798994,-0.305791547,-0.34045485,-0.266666359,-0.274426686,-0.037129101,0.150016933,0.087677086,0.094148372
7.886,-1.07221,-0.0738008,0,0.0494507,-0.305878125,-0.340454889,-0.267109493,-0.274251894,-0.045536929,0.149807459,0.084881799,0.092030914
7.888,-1.07236,-0.0737826,0,0.0449123,-0.305885169,-0.340454928,-0.267145558,-0.274028757,-0.040558905,0.149583898,0.081967326,0.088428262
7.89,-1.07251,-0.0696269,0,-0.0348167,-0.307493542,-0.340454965,-0.275414696,-0.27462377,-0.042290094,0.149390812,0.081366407,0.083781398
7.893,-1.07274,-0.0744688,0,-0.0178572,-0.30561959,-0.340455005,-0.265787111,-0.273613902,-0.042717961,0.149079996,0.075324649,0.074388236
7.895,-1.07288,-0.0735265,0,-0.0697903,-0.305984287,-0.340455044,-0.267653243,-0.273681465,-0.034700541,0.148752141,0.072292984,0.063521587
7.897,-1.07303,-0.0738434,0,-0.0980301,-0.305861638,-0.340455083,-0.267025083,-0.273393758,-0.033592694,0.148368604,0.068106483,0.050180521
7.899,-1.07319,-0.07458,0,-0.102635,-0.305576553,-0.340455122,-0.265567244,-0.27293324,-0.037282472,0.147921228,0.063167543,0.034033439
7.902,-1.07341,-0.0718515,0,-0.0855819,-0.306632559,-0.34045516,-0.27098133,-0.273454902,-0.039678461,0.147457245,0.059716676,0.01774794
7.904,-1.07357,-0.0768409,0,-0.0663141,-0.304701521,-0.340455201,-0.261116507,-0.271608671,-0.041152548,0.14690057,0.051620365,0.003258983
7.906,-1.07371,-0.0752873,0,-0.0945325,-0.305302808,-0.340455241,-0.264170698,-0.271963548,-0.043980631,0.146354352,0.047062734,-0.011995879
7.909,-1.07395,-0.0743584,0,-0.0538752,-0.305662318,-0.34045528,-0.266005474,-0.272051813,-0.044319223,0.145791195,0.04191945,-0.011219542
7.911,-1.07411,-0.0778831,0,-0.0306907,-0.30429816,-0.340455321,-0.259079601,-0.270207973,-0.043880085,0.145184197,0.034288039,-0.026149756
7.914,-1.07434,-0.0762175,0,-0.0376105,-0.304942794,-0.340455361,-0.262339656,-0.270671102,-0.044459169,0.14461209,0.02974855,-0.03121858
7.916,-1.07449,-0.0743322,0,-0.0698396,-0.305672458,-0.340455399,-0.266057307,-0.271116752,-0.038031512,0.14406269,0.025481739,-0.03391618
7.918,-1.07465,-0.0756892,0,-0.0229092,-0.305147261,-0.340455439,-0.263378756,-0.270467367,-0.043569741,0.143477605,0.019391353,-0.038015387
7.92,-1.07481,-0.0743439,0,0.043702,-0.30566793,-0.340455478,-0.266034159,-0.270718922,-0.03936982,0.142917717,0.015089084,-0.040337345
7.923,-1.07505,-0.0756757,0,0.112059,-0.305152486,-0.340455517,-0.263405338,-0.270104161,-0.038109498,0.142380371,0.009868366,-0.035161023
7.925,-1.0752,-0.0753043,0,0.00829876,-0.305296228,-0.340455557,-0.264137176,-0.27002837,-0.040805548,0.141914689,0.006502064,-0.035710678
7.928,-1.07544,-0.0808047,0,0.00124854,-0.303167418,-0.340455599,-0.253432036,-0.266642788,-0.036084499,0.141391155,0.0001436,-0.030138503
7.93,-1.07561,-0.0807862,0,0.0201228,-0.303174578,-0.340455641,-0.253467471,-0.266114743,-0.038618846,0.14088391,-0.002817009,-0.020174703
7.932,-1.07577,-0.081831,0,0.0155171,-0.302770211,-0.340455683,-0.251473504,-0.264743432,-0.037263045,0.140386598,-0.006009866,-0.01740843
7.934,-1.07594,-0.0859672,0,0.085961,-0.301169385,-0.340455728,-0.243741855,-0.259889056,-0.038136626,0.139862112,-0.010619913,-0.010946603
7.937,-1.07618,-0.0807013,0,0.154333,-0.303207437,-0.340455769,-0.253630145,-0.264158159,-0.039974264,0.139456139,-0.009265079,-0.003904065
7.939,-1.07634,-0.0836528,0,0.149634,-0.302065123,-0.340455813,-0.248034284,-0.261271804,-0.04310029,0.139083021,-0.011620222,0.011733281
7.94,-1.07642,-0.085006,0,0.171044,-0.301541397,-0.340455856,-0.245513503,-0.259321604,-0.034199109,0.13875508,-0.012252093,0.026728604
7.944,-1.07675,-0.0838488,0,0.236993,-0.301989266,-0.3404559,-0.247667314,-0.259845536,-0.045512584,0.138502866,-0.01062122,0.044720554
7.946,-1.0769,-0.0827623,0,0.208547,-0.302409772,-0.340455942,-0.249709146,-0.260265275,-0.052582596,0.138342407,-0.00795516,0.044116971
7.948,-1.07706,-0.0838985,0,0.176124,-0.301970031,-0.340455985,-0.247574359,-0.258848967,-0.052113445,0.138217341,-0.005728621,0.064042499
7.951,-1.07732,-0.086268,0,0.196519,-0.301052967,-0.34045603,-0.243190804,-0.255981798,-0.065806724,0.138094568,-0.003636201,0.08041391
7.953,-1.07748,-0.083468,0,0.163976,-0.302136646,-0.340456072,-0.248380844,-0.258079698,-0.063976818,0.138044142,0.00195909,0.080536259
7.955,-1.07765,-0.0810243,0,0.135438,-0.303082427,-0.340456114,-0.253011763,-0.259422117,-0.060432698,0.138029413,0.007693764,0.080633096
7.958,-1.07789,-0.0782046,0,0.0293265,-0.30417373,-0.340456154,-0.258453417,-0.260587386,-0.054564728,0.138033144,0.013774404,0.080798807
7.96,-1.07805,-0.0800852,0,0.0482726,-0.303445885,-0.340456195,-0.254813413,-0.259694858,-0.060820506,0.137948014,0.016778878,0.086091445
7.962,-1.07822,-0.0817196,0,0.071272,-0.302813326,-0.340456236,-0.251685391,-0.258576219,-0.064068937,0.137808954,0.019609491,0.086066174
7.964,-1.07838,-0.0834404,0,0.0388751,-0.302147328,-0.340456279,-0.248432649,-0.25708336,-0.065566444,0.137640109,0.022205094,0.085214089
7.967,-1.07863,-0.0866572,0,0.0595881,-0.300902336,-0.340456323,-0.242480256,-0.253751433,-0.077977506,0.137417245,0.023618001,0.081625371
7.969,-1.07879,-0.0850252,0,0.0785413,-0.301533966,-0.340456366,-0.245477957,-0.254833208,-0.059717882,0.137216675,0.027539094,0.081531689
7.972,-1.07904,-0.0815457,0,0.0952261,-0.30288063,-0.340456407,-0.252016503,-0.256992719,-0.068328405,0.137059527,0.032372592,0.079619168
7.974,-1.07921,-0.0801966,0,0.165792,-0.30340277,-0.340456447,-0.254599104,-0.257545801,-0.059100195,0.136917713,0.035951044,0.079744907
7.977,-1.07946,-0.0810141,0,0.134984,-0.303086375,-0.340456488,-0.253031269,-0.25706437,-0.061216944,0.136798747,0.038584559,0.084428954
7.979,-1.07963,-0.085615,0,0.102322,-0.301305697,-0.340456532,-0.244389132,-0.253603277,-0.069611844,0.136644707,0.039173414,0.089984863
7.981,-1.0798,-0.0857931,0,0.0498301,-0.301236767,-0.340456575,-0.244061542,-0.25304581,-0.075361084,0.136499294,0.042151389,0.093025433
7.984,-1.08007,-0.0873633,0,0.0662003,-0.300629055,-0.340456619,-0.241198362,-0.251114115,-0.056898531,0.136319657,0.043989997,0.088655624
7.986,-1.08024,-0.0905468,0,0.0613366,-0.299396951,-0.340456664,-0.235541408,-0.246847718,-0.068937622,0.136104404,0.044669935,0.09061171
7.988,-1.08042,-0.0902258,0,0.0801257,-0.299521187,-0.340456709,-0.236102287,-0.246708051,-0.075649542,0.135898747,0.047057215,0.086037488
7.99,-1.0806,-0.0894842,0,0.102925,-0.299808207,-0.340456754,-0.237406458,-0.247103739,-0.066853995,0.135712227,0.049525589,0.085858634
7.993,-1.08085,-0.0828874,0,0.0442553,-0.302361355,-0.340456795,-0.24947312,-0.252292464,-0.076352254,0.135612997,0.055234187,0.085121243
7.995,-1.08102,-0.0803097,0,0.0633947,-0.303358997,-0.340456835,-0.254381684,-0.253435159,-0.073707471,0.135503484,0.05833543,0.083690467
7.997,-1.08119,-0.0867428,0,0.110245,-0.300869206,-0.340456879,-0.242324355,-0.2495142,-0.076460186,0.135297466,0.056144277,0.080598441
8,-1.08146,-0.084588,0,0.126684,-0.301703175,-0.340456921,-0.246288925,-0.250931684,-0.067310853,0.135138305,0.05878685,0.081473751
8.002,-1.08164,-0.083715,0,0.121873,-0.30204105,-0.340456962,-0.247917761,-0.25135575,-0.068666145,0.13500858,0.060795076,0.084705137
8.005,-1.0819,-0.0837401,0,0.162165,-0.302031336,-0.340457004,-0.247870757,-0.251252776,-0.06746984,0.134888807,0.062340988,0.088923741
8.007,-1.08209,-0.0852401,0,0.157163,-0.301450793,-0.340457046,-0.245080533,-0.250150007,-0.063463424,0.134781248,0.063285044,0.095889009
8.009,-1.08227,-0.0879699,0,0.15211,-0.300394284,-0.34045709,-0.240104711,-0.247637298,-0.068494192,0.13466994,0.063711877,0.103397393
8.012,-1.08255,-0.0884547,0,0.172322,-0.300206653,-0.340457133,-0.23923584,-0.246841095,-0.069915116,0.134580616,0.065521748,0.110301104
8.014,-1.08273,-0.0879119,0,0.167366,-0.300416732,-0.340457177,-0.240208971,-0.247045737,-0.07006011,0.134529808,0.068107654,0.110250498
8.016,-1.08292,-0.0880547,0,0.186099,-0.300361464,-0.34045722,-0.239952395,-0.246635597,-0.070804216,0.134499154,0.070451326,0.117702903
8.019,-1.08321,-0.0891466,0,0.253758,-0.299938868,-0.340457264,-0.23800397,-0.245293138,-0.066919537,0.134483836,0.072469005,0.133521752
8.021,-1.08339,-0.0898433,0,0.320112,-0.299669225,-0.340457308,-0.236773499,-0.244251356,-0.057623924,0.134519204,0.075210296,0.143298062
8.023,-1.08357,-0.0890059,0,0.315279,-0.299993323,-0.340457351,-0.238253686,-0.244790421,-0.069207816,0.134644537,0.079569028,0.164270153
8.026,-1.08386,-0.0919127,0,0.307634,-0.298868309,-0.340457396,-0.23317999,-0.241280682,-0.064664642,0.134798226,0.082469209,0.183098184
8.028,-1.08405,-0.0904663,0,0.353981,-0.299428107,-0.340457441,-0.235681857,-0.242592541,-0.056707297,0.135022727,0.088318548,0.202595109
8.03,-1.08423,-0.0946687,0,0.325178,-0.297801659,-0.340457487,-0.228545464,-0.236874662,-0.055574476,0.135263629,0.091669216,0.219168835
8.033,-1.08451,-0.0909059,0,0.317522,-0.299257969,-0.340457531,-0.234916599,-0.24127796,-0.070824449,0.135596882,0.099896746,0.221869411
8.035,-1.08471,-0.0915881,0,0.312364,-0.298993938,-0.340457575,-0.233737418,-0.240268623,-0.065626045,0.135948006,0.105944632,0.243398362
8.037,-1.08489,-0.0913659,0,0.255853,-0.299079936,-0.34045762,-0.234120358,-0.240243281,-0.067324689,0.136323629,0.112708238,0.256331209
8.039,-1.08508,-0.0910595,0,0.326061,-0.299198522,-0.340457664,-0.234650205,-0.240324515,-0.064856052,0.13669397,0.119393394,0.265069843
8.042,-1.08536,-0.0956032,0,0.342349,-0.297439982,-0.34045771,-0.227015441,-0.234347444,-0.076685525,0.13704197,0.123568399,0.270893915
8.044,-1.08556,-0.0924301,0,0.337192,-0.298668061,-0.340457755,-0.232296403,-0.238146746,-0.072190811,0.137470926,0.132265613,0.273504624
8.047,-1.08584,-0.0946056,0,0.254418,-0.297826081,-0.3404578,-0.228649549,-0.235233747,-0.058179681,0.137899468,0.138113559,0.28559976
8.049,-1.08602,-0.0924693,0,0.277227,-0.298652889,-0.340457845,-0.232229709,-0.237533808,-0.071004822,0.138338923,0.146035309,0.285560625
8.051,-1.08622,-0.0931143,0,0.295854,-0.298403256,-0.34045789,-0.231137419,-0.236618584,-0.067124824,0.138765648,0.152184766,0.289789042
8.054,-1.08651,-0.0915659,0,0.387399,-0.299002531,-0.340457934,-0.233775628,-0.238049662,-0.074004636,0.139216968,0.159403767,0.288618197
8.056,-1.08669,-0.096011,0,0.406244,-0.297282151,-0.34045798,-0.226354577,-0.232600113,-0.064556888,0.139664609,0.163567538,0.290376668
8.058,-1.08687,-0.0909693,0,0.349968,-0.299233432,-0.340458023,-0.234806579,-0.238081303,-0.061820383,0.140228829,0.173304928,0.298545174
8.061,-1.08716,-0.0921052,0,0.417768,-0.298793806,-0.340458067,-0.232850537,-0.236947223,-0.069282615,0.140784902,0.179565017,0.308359436
8.063,-1.08735,-0.0910325,0,0.464471,-0.299208971,-0.340458111,-0.234696995,-0.23783427,-0.074124233,0.141394644,0.187297537,0.320657315
8.065,-1.08754,-0.0901674,0,0.483355,-0.299543789,-0.340458154,-0.236204566,-0.238504571,-0.017375302,0.142067376,0.195321196,0.339022943
8.068,-1.08782,-0.0929526,0,0.551423,-0.298465839,-0.340458198,-0.231410346,-0.235903258,-0.008984695,0.142759695,0.201737138,0.359030281
8.07,-1.08801,-0.0932201,0,0.570157,-0.298362308,-0.340458242,-0.230959176,-0.235477094,0.044362015,0.143533285,0.210210883,0.384604593
8.072,-1.0882,-0.0918334,0,0.490042,-0.298899,-0.340458286,-0.233315951,-0.236722698,0.084604311,0.144400569,0.220238002,0.412246849
8.075,-1.08848,-0.0931446,0,0.458828,-0.298391529,-0.34045833,-0.231086345,-0.235349676,0.10837016,0.145274029,0.228901931,0.432648559
8.077,-1.08867,-0.0928044,0,0.430116,-0.298523196,-0.340458374,-0.231661021,-0.235574394,0.105696766,0.146159671,0.238387972,0.432442233
8.079,-1.08886,-0.093926,0,0.397444,-0.298089105,-0.340458418,-0.229776697,-0.23428275,0.115256608,0.147026116,0.246792291,0.442715173
8.082,-1.08915,-0.0967057,0,0.489252,-0.297013283,-0.340458463,-0.225238462,-0.230673358,0.092138649,0.147845462,0.253826831,0.443482776
8.084,-1.08934,-0.0978677,0,0.484415,-0.296563556,-0.340458509,-0.223399328,-0.228799964,0.084292027,0.148693223,0.261747508,0.447877842
8.087,-1.08962,-0.0957819,0,0.429527,-0.29737082,-0.340458554,-0.226725333,-0.231421084,0.100058542,0.149598708,0.271378891,0.452890168
8.089,-1.08981,-0.0963158,0,0.500044,-0.297164185,-0.340458599,-0.22586337,-0.230600044,0.102685798,0.150491358,0.279177477,0.453830879
8.091,-1.09,-0.0926888,0,0.495337,-0.298567937,-0.340458643,-0.231856909,-0.23435485,0.082281251,0.151455859,0.289206804,0.457996685
8.093,-1.09019,-0.0934397,0,0.490747,-0.298277317,-0.340458687,-0.23059005,-0.233642266,0.097184918,0.15242205,0.296703336,0.463504978
8.096,-1.09048,-0.0979786,0,0.578541,-0.296520635,-0.340458732,-0.223225644,-0.228163919,0.080255925,0.153346547,0.301941343,0.468056991
8.098,-1.09067,-0.098393,0,0.549971,-0.29636025,-0.340458778,-0.222579515,-0.227400988,0.076675085,0.15433277,0.30967495,0.479364878
8.101,-1.09095,-0.0937422,0,0.518954,-0.298160241,-0.340458822,-0.230083447,-0.232752849,0.075021748,0.1554121,0.320206482,0.491060879
8.103,-1.09115,-0.0969325,0,0.514104,-0.296925505,-0.340458867,-0.224876752,-0.229204845,0.076927821,0.15645601,0.32625502,0.499753209
8.106,-1.09144,-0.0937643,0,0.483179,-0.298151688,-0.34045891,-0.230046521,-0.232542525,0.073374928,0.157547251,0.335551673,0.504749198
8.108,-1.09163,-0.0921506,0,0.526066,-0.298776235,-0.340458953,-0.23277296,-0.233925437,0.072710168,0.15864032,0.343584585,0.506084726
8.11,-1.09181,-0.0954994,0,0.521494,-0.297480155,-0.340458997,-0.22718432,-0.230823215,0.098079563,0.15969819,0.348699529,0.508104113
8.113,-1.0921,-0.0960552,0,0.514507,-0.297265045,-0.340459041,-0.2262832,-0.230116968,0.101722246,0.160762685,0.355100386,0.510006293
